0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7214893289745072,0.7118446031539971,0.7099474708687454,0.7289583204199674,0.7619617200253526,0.7293454628403797,0.6557036468593314,0.5721548105592502,0.46485534805830575,0.37455692020894826,0.27508336331760663,0.186956333747049,0.09449006916044755,0.03361650471597688,0.0019947904923380833,0.0,0.009256071734139226,0.06633201302069747,0.14914736747240287,0.20383335329637475,0.2721948051092422,0.37743226784155315,0.4323915579397726,0.44897951810838954,0.5251814506244132,0.6060829755374062,0.6643297199651705,0.6464352715416322,0.6694913157805775,0.7288527948033456,0.7954664166105081,0.8415324182062989,0.8547907693422552,0.8296968255274093,0.8016095756268546,0.7758106596236507,0.7741882190736646,0.7660167564640865,0.7217182504767461,0.6938068319704476,0.667138439360313,0.6465252560906958,0.6821622038727329,0.744282190107759,0.7927893366377905,0.7801460779580482,0.8022900603242187,0.8068496774366594,0.8262125063448398,0.8386941973869533,0.8420957460807434,0.8814678364484676,0.8971047054866643,0.8724257304988283,0.8709932640544276,0.8709933518342821,0.8730820374012671,0.8985356862736174,0.9049499513602797,0.9301020820526666,0.9348728829952115,0.8916333443444495,0.8094916450215504,0.703803355128775,0.6100424967940326,0.513485759717935,0.41921466826147213,0.3602649901183108,0.3782641444830217,0.4593510145190214,0.5451214062609804,0.6366729770215702,0.6926204624319956,0.7140407022905109,0.7637157337830045,0.8376984010413624,0.9119698202371964,0.9818616103954136,1.0000000000000009,0.9937000002330816,0.9684871611074417,0.9393068866589909,0.9048481375293544,0.8981202530303545,0.8558810917530391,0.8378674689492778,0.8139899346862904,0.806748245141911,0.8250527439148216,0.8447988465501357,0.8957886470862713,0.9252145952399218,0.9352981497257113,0.9182165627245622,0.9032174211334398,0.8792806570917939,0.8048285341821986,0.721214877366001,0.6182454813545908,0.5211374028628608,0.427810358676493,0.3181632888087673,0.2315928170039161,0.1312281623316176,0.05556061736290108,0.03882873910561191,0.0961657246804224,0.20160038528861346,0.2950308833307407,0.3920388849854799,0.5005762415706796,0.585798127550202,0.6774026828394666,0.7566991035598853,0.776032519825824,0.8120642640854498,0.8617580135328025,0.8801215939017473,0.9027306302235081,0.8974596975136917,0.8521110958290539,0.8100629509875583,0.7872742380852733,0.7409741185555667,0.6802826948672385,0.6350481233914209,0.5832694311364053,0.549667562464843,0.5743285624403676,0.6253642642032133,0.6887294181514454,0.7418013234975387,0.7892758198525991,0.837450190551543,0.8827576927295402,0.8961648559545834,0.8520939051569085,0.8141457454162904,0.7797423435578814,0.7741941109485566,0.7660862938104129,0.7497648137578494,0.7731667461495464,0.7886878784164004,0.7995193655093749,0.7747054057443394,0.7508981561113686,0.7419604419313863,0.7420079858993107,0.7535760797179298,0.7736908586467939,0.7577178630760644,0.755919506112618,0.7493325846010395,0.7182014777624275,0.648794368524797,0.564892417897771,0.4762736766241993,0.36824508846024795,0.2843208607468739,0.21150072612287207,0.21081314491144987,0.28308862660414214,0.36683426980313794,0.47233654271177805,0.552338525380291,0.6177841180196806,0.6923327145024167,0.6885865015375838,0.720770161543455,0.772970855946558,0.8248187133590674,0.8281590827659215,0.8070451265961145,0.8064661576916192,0.8049330875323388,0.7772439089520047,0.7403719480111182,0.7091905493590884,0.6649636609955527,0.5993639366338348,0.5870465412021568,0.6303729017834758,0.6596926551969329,0.7062236671918525,0.752155839585944,0.807241379277551,0.8503387332885337,0.8951594458103198,0.8867256377292616,0.8601261998237364,0.8373763888697647,0.8113068957059513,0.8244679431060771,0.8386241307491797,0.819745356216603,0.7472021324629381,0.646824709858028,0.5610746981335062,0.45597248811027846,0.3708580521432685,0.2960204822901069,0.30318099886711014,0.38000699993114395,0.471969123267991,0.5785356254717051,0.6638960063823349,0.7689279494708403,0.8179167541406871,0.7822943378507219,0.7759957107994477,0.8230771379082134,0.8910178271701694,0.8894287151249181,0.8687123251837399,0.8447016488152359,0.8668152589381846,0.8665143937423565,0.8245664991456723,0.7826274363271688,0.7428845430256432,0.7048366596699696,0.680945239435518,0.697670374823427,0.6973268127766561,0.7492478033275045,0.7808422300259705,0.8159090874001906,0.844449182543368,0.8793207239131249,0.9030289832724092,0.9299977539575464,0.966665637088739,0.9451299796796677,0.9154983408862671,0.8747414209447335,0.8543925038901357,0.8347865183525016,0.7846100021020019,0.7014377457004599,0.6028188526575988,0.5104024123685518,0.4274880926276463,0.3898658740586187,0.43581096387755736,0.5189797615387306,0.6192798083098747,0.6959136298018569,0.7767595265688936,0.8094362943522029,0.8498738643343318,0.9046265747517896,0.9166129495156428,0.8905488233709793,0.8552070235955016
